ax_mean,ay_mean,az_mean,standard_deviation_x,standard_deviation_y,standard_deviation_z,overall_dynamic_body,vectorial_dynamic_body,quan_01_x,quan_01_y,quan_01_z,quan_025_x,quan_025_y,quan_025_z,quan_05_x,quan_05_y,quan_05_z,quan_075_x,quan_075_y,quan_075_z,quan_09_x,quan_09_y,quan_09_z,skewness_x,skewness_y,skewness_z,kurtosis_x,kurtosis_y,kurtosis_z,sum_quantiles_min_01_x,sum_quantiles_min_01_y,sum_quantiles_min_01_z,sum_quantiles_min_squares_01_x,sum_quantiles_min_squares_01_y,sum_quantiles_min_squares_01_z,sum_quantiles_max_01_x,sum_quantiles_max_01_y,sum_quantiles_max_01_z,sum_quantiles_max_squares_01_x,sum_quantiles_max_squares_01_y,sum_quantiles_max_squares_01_z,sum_quantiles_min_05_x,sum_quantiles_min_05_y,sum_quantiles_min_05_z,sum_quantiles_min_squares_05_x,sum_quantiles_min_squares_05_y,sum_quantiles_min_squares_05_z,sum_quantiles_max_05_x,sum_quantiles_max_05_y,sum_quantiles_max_05_z,sum_quantiles_max_squares_05_x,sum_quantiles_max_squares_05_y,sum_quantiles_max_squares_05_z,sum_quantiles_min_09_x,sum_quantiles_min_09_y,sum_quantiles_min_09_z,sum_quantiles_min_squares_09_x,sum_quantiles_min_squares_09_y,sum_quantiles_min_squares_09_z,sum_quantiles_max_09_x,sum_quantiles_max_09_y,sum_quantiles_max_09_z,sum_quantiles_max_squares_09_x,sum_quantiles_max_squares_09_y,sum_quantiles_max_squares_09_z,pairwise_differences_005_01_x,pairwise_differences_005_01_y,pairwise_differences_005_01_z,pairwise_differences_01_025_x,pairwise_differences_01_025_y,pairwise_differences_01_025_z,pairwise_differences_025_05_x,pairwise_differences_025_05_y,pairwise_differences_025_05_z,average_absolute_difference,average_intensity,signal_magnitude_area,movement_variation,entropy,energy,activity_x,activity_y,activity_z,mobility_x,mobility_y,mobility_z,complexity_x,complexity_y,complexity_z,durbin_watson_x,durbin_watson_y,durbin_watson_z,correlation_magnitude_horizontal,correlation_magnitude_vertical,correlation_horizontal_vertical,Activity,ActivityName
-847.3122311111106,240.82149333333248,213.6192888888883,227.10186971637967,314.96160798659776,81.350530623366,661.5013511111107,985.4163772429127,-1093.12,-54.656000000000006,124.928,-1011.1360000000001,3.904,152.256,-897.92,93.696,195.2,-748.5919999999999,469.456,265.472,-464.57599999999996,780.8,331.8399999999999,0.8993038162081642,0.8305005932204671,0.8241837600356815,-0.05063852905521227,-0.7098418175458563,0.272136814101807,-2979435.1999999997,715119.1039999982,497053.3759999975,2746382183.9032297,432610241.38854367,94377465.49964845,-68878.27199999998,138096.19199999995,266709.56799999956,23057140.183040004,121491863.10553598,92266739.97824025,-2979435.1999999997,715119.1039999982,497053.3759999975,2746382183.9032297,432610241.38854367,94377465.49964845,-68878.27199999998,138096.19199999995,266709.56799999956,23057140.183040004,121491863.10553598,92266739.97824025,-2979435.1999999997,715119.1039999982,497053.3759999975,2746382183.9032297,432610241.38854367,94377465.49964845,-68878.27199999998,138096.19199999995,266709.56799999956,23057140.183040004,121491863.10553598,92266739.97824025,35.136000000000195,39.03999999999999,15.615999999999985,35.136000000000195,58.56,27.328000000000003,113.21600000000012,89.792,42.94399999999999,70.23154069206963,0.005356979490312109,0.4413688888888889,38.94239999999987,-2619.233229903901,990169557196.6661,51575.25922867548,99200.8145055033,6617.908832703209,0.09581391559086415,0.04892069397172787,0.16821429014199057,11.463455100291695,28.642269078094735,9.170619272897786,0.0006151343720094371,0.0015100496486592143,0.003582865607010066,57426030406.89054,-949821484.5393395,-402557535.83961815,3,FEEDING
-808.2115022222226,250.1661511111104,204.81902222222178,259.7209118732067,391.9605375826435,68.76088531085708,711.8846400000012,988.2353497415234,-1073.6,-124.928,124.928,-999.424,-70.27199999999999,156.16,-901.824,35.135999999999996,199.104,-612.928,679.296,245.952,-382.592,870.592,288.89599999999996,0.7885863494350163,0.6321321790930655,0.6261879103657574,-0.6038986588348365,-1.2845763188942176,0.9659005334122264,-2784672.4479999994,570136.2560000016,564237.3119999944,2554278087.1352396,480645570.342909,111605450.21132818,-118580.09600000008,308697.0880000009,161360.1279999997,37613126.35289601,278784367.1572483,53227233.943552025,-2784672.4479999994,570136.2560000016,564237.3119999944,2554278087.1352396,480645570.342909,111605450.21132818,-118580.09600000008,308697.0880000009,161360.1279999997,37613126.35289601,278784367.1572483,53227233.943552025,-2784672.4479999994,570136.2560000016,564237.3119999944,2554278087.1352396,480645570.342909,111605450.21132818,-118580.09600000008,308697.0880000009,161360.1279999997,37613126.35289601,278784367.1572483,53227233.943552025,39.04000000000019,23.424000000000007,19.52000000000001,39.04000000000019,54.656000000000006,31.232,97.60000000000002,105.40799999999999,42.94400000000002,63.6114385989498,0.005372304157333667,0.3882311111111111,39.71994666666654,-2391.9647740765035,995664675059.5776,67454.95206425,153633.0630220749,4728.05934873284,0.08749749502023245,0.04005946229290168,0.20346367403823012,12.844090393018108,34.15640511263651,7.267137512579056,0.0007163970462935565,0.001139951138237824,0.004191960005913494,59504971453.97022,-643225344.8099829,-275981065.08832973,3,FEEDING
-836.3235555555531,163.4507200000012,180.14465777777593,231.49591841435281,401.2554916612792,101.52832937020636,754.9707022222233,987.9223400077864,-1073.6,-226.43200000000002,66.368,-995.52,-152.256,124.928,-901.824,-42.943999999999996,175.68,-713.4560000000001,538.752,230.33599999999998,-448.96,839.36,308.80639999999966,0.8900255580408362,0.7135624302360956,0.012761335354062776,-0.08524138231514478,-1.0635174114429602,1.1673443916676467,-2931408.191999994,392402.7520000049,456260.4799999944,2684775786.6393642,499421285.29817605,86000176.84889618,-76990.784,179478.59199999998,187270.97599999967,25190178.84467202,161977623.36768013,66553223.49977602,-2931408.191999994,392402.7520000049,456260.4799999944,2684775786.6393642,499421285.29817605,86000176.84889618,-76990.784,179478.59199999998,187270.97599999967,25190178.84467202,161977623.36768013,66553223.49977602,-2931408.191999994,392402.7520000049,456260.4799999944,2684775786.6393642,499421285.29817605,86000176.84889618,-76990.784,179478.59199999998,187270.97599999967,25190178.84467202,161977623.36768013,66553223.49977602,50.75199999999995,35.13599999999997,46.848,50.75199999999995,74.17600000000002,58.56,93.69600000000003,109.31200000000001,50.75200000000001,67.70968140256367,0.005370602555084462,0.3491911111111111,42.35189333333324,-3407.327972709245,998247473653.8326,53590.36024250469,161005.9695883349,10308.001664705107,0.10343599496103964,0.0480329891596633,0.15344925433715234,10.888296493636973,29.068063424203235,9.096702810716534,0.0007612459128572007,0.001978675500533184,0.0056747496659655125,61547857866.93875,-355835514.2363426,-117631884.66772424,3,FEEDING
-850.3421688888865,135.55772444444534,84.32748444444458,212.94085575739447,407.2376413854087,157.09594184407317,818.4063644444458,987.3068715357398,-1085.312,-284.99199999999996,-105.40799999999999,-991.6160000000001,-206.912,-39.04,-897.92,-58.56,74.176,-736.8800000000001,538.752,179.584,-538.752,757.3760000000001,316.224,0.7772309812112224,0.5439250984599499,0.3039245308629483,0.26440174000068106,-1.2404834677546102,-0.3009307044796614,-3007497.15199999,368662.5280000025,123663.1040000004,2749003520.6430745,555988707.934206,48724338.60607994,-52961.66399999997,114215.42399999991,177698.36800000022,17029925.109759986,102811603.88608001,65105948.11084802,-3007497.15199999,368662.5280000025,123663.1040000004,2749003520.6430745,555988707.934206,48724338.60607994,-52961.66399999997,114215.42399999991,177698.36800000022,17029925.109759986,102811603.88608001,65105948.11084802,-3007497.15199999,368662.5280000025,123663.1040000004,2749003520.6430745,555988707.934206,48724338.60607994,-52961.66399999997,114215.42399999991,177698.36800000022,17029925.109759986,102811603.88608001,65105948.11084802,50.75199999999995,31.232000000000028,35.135999999999996,50.75199999999995,78.07999999999996,66.368,93.69600000000014,148.352,113.21600000000001,74.60880085132291,0.0053672567085389375,0.42076444444444444,48.165599999999955,-4454.414691439057,1009169643988.4795,45343.80805069148,165842.49656115074,24679.134943876423,0.12482541798371272,0.061062290108878044,0.11660819477760155,8.818683374292707,21.70523408012223,11.717245342293356,0.0009192060275638175,0.003356262739388819,0.010553061555796842,63590164072.59029,-112380776.57495967,-35726100.81149225,3,FEEDING
-888.7499377777749,67.73873777777798,54.993262222222334,182.87145883742892,369.30839337431513,135.66467302570422,866.8192177777811,986.7040215676512,-1104.8319999999999,-343.55199999999996,-105.40799999999999,-1011.1360000000001,-257.664,-46.848,-901.824,42.943999999999996,35.135999999999996,-808.128,261.568,157.136,-644.16,683.2,249.856,0.7610904448736258,0.628464225798764,0.09675139503800426,0.8022328989096397,-0.6518157686546839,-0.46013842378699454,-3178148.7999999905,193474.43200000064,130050.04799999969,2956543189.3975077,462969128.0916489,56163301.79379224,-21350.975999999995,42549.695999999996,60336.31999999998,7403131.088896002,37727511.67897601,18848400.31436799,-3178148.7999999905,193474.43200000064,130050.04799999969,2956543189.3975077,462969128.0916489,56163301.79379224,-21350.975999999995,42549.695999999996,60336.31999999998,7403131.088896002,37727511.67897601,18848400.31436799,-3178148.7999999905,193474.43200000064,130050.04799999969,2956543189.3975077,462969128.0916489,56163301.79379224,-21350.975999999995,42549.695999999996,60336.31999999998,7403131.088896002,37727511.67897601,18848400.31436799,42.94400000000019,35.13600000000008,31.232,42.94400000000019,85.88799999999998,58.55999999999999,109.31200000000013,300.608,81.984,88.59565201530805,0.005363979459459922,0.4608888888888889,45.326524444444296,-5365.65533990487,1022342277240.0797,33441.97045732946,136388.68941671788,18404.90350717124,0.1452532341996627,0.06086965466463959,0.1095447912296867,7.296371931160148,21.71006623222948,12.937675134649037,0.0008567528577154782,0.0035835256561373378,0.010303652815125958,65503428539.75757,25843219.40841395,-26384720.3682408,3,FEEDING
-847.5421333333311,161.6483733333333,146.22974222222186,232.13693002566873,383.6590774291655,141.94142563768338,806.5978488888913,988.1150579488693,-1104.8319999999999,-242.048,-23.424,-1015.04,-148.352,23.424,-894.0160000000001,1.952,124.928,-733.952,542.656,257.664,-491.904,753.472,347.45599999999996,0.8132212669609571,0.5213143810105569,0.4240579826984836,0.08392923289282184,-1.1474218734711543,-0.9088948207809584,-2997955.7759999917,486270.52800000075,221591.04000000068,2763490326.933502,537560233.6030688,40609122.66444823,-50135.168,90440.064,299261.1199999994,15313459.363839988,81860327.27654397,107420715.25785637,-2997955.7759999917,486270.52800000075,221591.04000000068,2763490326.933502,537560233.6030688,40609122.66444823,-50135.168,90440.064,299261.1199999994,15313459.363839988,81860327.27654397,107420715.25785637,-2997955.7759999917,486270.52800000075,221591.04000000068,2763490326.933502,537560233.6030688,40609122.66444823,-50135.168,90440.064,299261.1199999994,15313459.363839988,81860327.27654397,107420715.25785637,39.04000000000019,54.656000000000006,15.616,39.04000000000019,93.696,46.848,121.02399999999989,150.304,101.50399999999999,82.33965807036526,0.005371650219890553,0.3665422222222222,45.73861333333316,-3791.028048084544,1018183157206.0376,53887.554281742225,147194.2876937984,20147.368312058,0.11887989586032721,0.05680924058184849,0.11125946066900858,9.178650076830396,24.049514846069705,13.321584277693532,0.0009859566217573588,0.0027403835291200866,0.0060037271754846,67329236006.10042,110734315.54392038,-62601352.82745117,3,FEEDING
-788.6893333333345,309.82469333333205,157.80293333333364,244.3488327713658,413.30052819505374,119.10455443867609,677.1412088888883,989.1131869833305,-1085.312,-222.528,7.808,-987.712,-85.88799999999999,54.656000000000006,-827.648,288.89599999999996,152.256,-597.312,722.24,245.952,-417.728,843.2639999999999,316.224,0.33858427711646394,-0.010752762887854912,0.18585114086193094,-0.8320572189307462,-1.552224897287698,-0.6168832328191547,-2764617.6000000034,925224.5759999974,372394.7519999967,2430112213.6473618,789076556.4559408,72524930.06438409,-70119.74400000002,174403.39200000008,183441.1519999998,22420910.86233599,157669266.9112321,64698169.37676799,-2764617.6000000034,925224.5759999974,372394.7519999967,2430112213.6473618,789076556.4559408,72524930.06438409,-70119.74400000002,174403.39200000008,183441.1519999998,22420910.86233599,157669266.9112321,64698169.37676799,-2764617.6000000034,925224.5759999974,372394.7519999967,2430112213.6473618,789076556.4559408,72524930.06438409,-70119.74400000002,174403.39200000008,183441.1519999998,22420910.86233599,157669266.9112321,64698169.37676799,42.94400000000019,50.75199999999998,19.52,42.94400000000019,136.64,46.848000000000006,160.06399999999996,374.78399999999993,97.6,72.10963670500483,0.005377076308688934,0.41859555555555555,45.7852444444443,-2301.9405810474127,1012990723960.6887,59706.352076728894,170817.3266063104,14185.894888035557,0.11204433173842666,0.05061008673209093,0.1358905424777265,9.913454027586605,26.847380861067965,10.751828920684897,0.0010991977584640094,0.0016396374007049534,0.00670019362974704,69237604253.58339,240896174.27031,-23784258.316189066,3,FEEDING
-449.180142222218,842.4105422222191,157.26179555555433,133.81082291008119,149.2545509151969,78.42520887579157,591.4625066666681,990.5289290075785,-523.136,804.2239999999999,62.464,-452.86400000000003,858.88,101.50399999999999,-417.728,882.304,148.352,-390.4,901.824,210.81599999999997,-363.07199999999995,917.44,265.472,-3.0353350711109637,-4.045800060751198,0.04206076313185092,10.51457304692228,18.919406844197297,-0.2731370578910677,-1412580.4159999879,1201850.3039999981,490069.11999999254,719230955.9582654,984694835.6382892,87934409.089024,-178607.9999999997,1681499.6479999984,68483.968,61882385.20319993,1519092242.5794702,21106737.012736008,-1412580.4159999879,1201850.3039999981,490069.11999999254,719230955.9582654,984694835.6382892,87934409.089024,-178607.9999999997,1681499.6479999984,68483.968,61882385.20319993,1519092242.5794702,21106737.012736008,-1412580.4159999879,1201850.3039999981,490069.11999999254,719230955.9582654,984694835.6382892,87934409.089024,-178607.9999999997,1681499.6479999984,68483.968,61882385.20319993,1519092242.5794702,21106737.012736008,242.2431999999999,316.22399999999993,27.328000000000003,242.2431999999999,54.65600000000006,39.03999999999999,35.136000000000024,23.423999999999978,46.84800000000001,18.203816871082115,0.005384772650217886,0.31232,33.68609777777756,3549.40787916477,970711887199.0746,17905.336327873105,22276.920968897102,6150.513387211537,0.1356620858216981,0.10934131488154185,0.20499940285213689,10.480954875996035,14.456858158032661,8.038269640450471,0.0014998659271501342,0.0003638863836231391,0.008367460306144719,71091686627.40958,335855927.3631932,71610748.69544181,1,STANDING
-486.31694222222154,846.8231466666609,143.20197333333135,52.16670710014402,30.65088319366707,43.11344423901203,503.70817777777654,989.731227298028,-546.56,812.0319999999999,93.696,-515.328,831.552,121.024,-484.096,847.168,140.54399999999998,-452.86400000000003,866.688,167.872,-429.44,882.304,187.392,-0.3268424473306912,-0.8408169285426654,0.9513681452024585,1.5376429672342615,2.2537853508509906,6.030520864615957,-1694609.2799999977,2851977.407999989,503510.59199999267,840418543.4275888,2407674506.965011,76203473.75206482,-48639.935999999965,160091.32800000015,12016.511999999997,17839340.367872003,144817324.89625606,4312593.5144960005,-1694609.2799999977,2851977.407999989,503510.59199999267,840418543.4275888,2407674506.965011,76203473.75206482,-48639.935999999965,160091.32800000015,12016.511999999997,17839340.367872003,144817324.89625606,4312593.5144960005,-1694609.2799999977,2851977.407999989,503510.59199999267,840418543.4275888,2407674506.965011,76203473.75206482,-48639.935999999965,160091.32800000015,12016.511999999997,17839340.367872003,144817324.89625606,4312593.5144960005,27.328000000000088,15.615999999999872,19.519999999999996,27.328000000000088,19.520000000000095,27.328000000000003,31.23199999999997,15.615999999999985,19.519999999999982,6.648437059520713,0.005380436136439381,0.40558222222222223,23.21578666666654,3153.107984554387,959977486652.195,2721.365329672217,939.4766405518225,1858.7690741504,0.19538911944660287,0.3349957399880429,0.22729422750106185,8.150490336032101,4.9095241099362,7.124684068964487,0.00043417043237945483,0.0001467887121414276,0.004292622168042046,72831304392.9188,332887008.20632106,55744399.73188667,1,STANDING
-358.60625777777705,907.7938666666621,163.2641955555531,28.216695881933994,17.60855208584737,46.803607102368396,712.4518044444414,991.2306333885233,-390.79039999999986,886.2080000000001,105.40799999999999,-374.784,897.92,132.736,-359.168,909.632,160.064,-343.55199999999996,917.44,191.296,-327.936,929.1519999999999,226.43200000000002,0.2777858310588432,-0.587420822696316,0.20718573777536636,1.3250285892831046,2.5087911886025003,0.568958839471275,-117514.30399999974,373644.0320000005,581012.7999999911,48337105.031167954,327799020.44569653,101558821.65452883,-1144289.7279999957,2751105.8559999783,6453.311999999999,405978365.44000405,2512479936.2457814,2204748.582911999,-117514.30399999974,373644.0320000005,581012.7999999911,48337105.031167954,327799020.44569653,101558821.65452883,-1144289.7279999957,2751105.8559999783,6453.311999999999,405978365.44000405,2512479936.2457814,2204748.582911999,-117514.30399999974,373644.0320000005,581012.7999999911,48337105.031167954,327799020.44569653,101558821.65452883,-1144289.7279999957,2751105.8559999783,6453.311999999999,405978365.44000405,2512479936.2457814,2204748.582911999,11.321600000000103,7.808000000000106,15.615999999999985,11.321600000000103,11.711999999999875,27.328000000000003,15.615999999999985,11.711999999999989,27.328000000000003,7.827095790687046,0.0053885872975728355,0.4218488888888889,24.013937777777684,4689.58059948296,965982631742.8024,796.1819264935508,310.06110655999987,2190.5776377928696,0.3775316485038109,0.597718077183364,0.20828148190003193,4.13412133945914,2.70845843557513,7.907701810312377,0.0008767727433972767,0.0001343333338554383,0.0032936474331022353,74451390212.30782,281458807.31496024,24579719.547906894,1,STANDING
-384.17745777777674,886.5452622222197,187.72926222222114,77.66731570915783,52.81979320425373,73.32854946122141,690.0970666666647,991.4032707675478,-503.616,808.128,109.31200000000001,-409.92,866.688,136.64,-366.976,901.824,171.77599999999998,-327.936,921.3439999999999,222.528,-308.416,933.056,296.704,-1.21363259735206,-1.422167764880462,0.7459887509240615,0.9099994661582222,1.5671436652579311,0.3065224880131563,-546735.6799999989,829557.0559999999,506501.0559999953,265258992.01331297,680294008.0660478,90805015.91654441,-809096.1919999992,2297004.287999996,160177.2159999995,277061500.1006107,2102117343.5760882,52889229.49632014,-546735.6799999989,829557.0559999999,506501.0559999953,265258992.01331297,680294008.0660478,90805015.91654441,-809096.1919999992,2297004.287999996,160177.2159999995,277061500.1006107,2102117343.5760882,52889229.49632014,-546735.6799999989,829557.0559999999,506501.0559999953,265258992.01331297,680294008.0660478,90805015.91654441,-809096.1919999992,2297004.287999996,160177.2159999995,277061500.1006107,2102117343.5760882,52889229.49632014,62.464000000000055,42.944000000000074,15.616000000000014,62.464000000000055,58.559999999999945,27.327999999999975,42.94400000000002,35.13599999999997,35.135999999999996,8.191330560576208,0.005389525799225593,0.41100444444444445,24.616888888888784,4527.25328686718,966737605250.4218,6032.211929465996,2789.9305541401286,5377.076166086795,0.15181481319112106,0.20705833630423706,0.13491923992786795,10.09505762929652,7.670101033482052,11.965243003777672,0.0009047475795590873,0.00015160655688992167,0.002409020218864068,75971009696.79446,190269870.15192434,39957218.51186702,1,STANDING
-475.89976888888805,850.8561955555454,154.88143999999733,49.361736409039295,34.46224533598056,46.23328368511825,529.8378666666707,989.9895701017922,-534.8480000000001,812.0319999999999,109.31200000000001,-511.42400000000004,831.552,132.736,-484.096,851.072,152.256,-441.152,874.4960000000001,167.872,-409.92,894.0160000000001,191.296,0.4595646066698021,-0.5434354928697483,1.8555381848689603,-0.1988356195882952,1.097095457643639,6.0170825045356136,-1619172.2879999962,1943153.5359999985,512638.14399999066,788864779.7596351,1617925035.5814624,79262111.46137688,-78934.97599999991,1007259.3279999983,44365.055999999975,29211390.79168002,894943795.5317771,14628244.774912,-1619172.2879999962,1943153.5359999985,512638.14399999066,788864779.7596351,1617925035.5814624,79262111.46137688,-78934.97599999991,1007259.3279999983,44365.055999999975,29211390.79168002,894943795.5317771,14628244.774912,-1619172.2879999962,1943153.5359999985,512638.14399999066,788864779.7596351,1617925035.5814624,79262111.46137688,-78934.97599999991,1007259.3279999983,44365.055999999975,29211390.79168002,894943795.5317771,14628244.774912,11.907199999999875,15.615999999999872,15.616000000000014,11.907199999999875,19.520000000000095,23.423999999999978,27.32800000000003,19.519999999999982,19.52000000000001,7.957345903673529,0.005381840555051898,0.41317333333333334,25.33587555555542,3335.2755944610003,961188947871.887,2436.581021315476,1187.646353597314,2137.5165203086217,0.23471303831079826,0.3258102425329609,0.22797110836501863,6.5644501077161515,4.851759125497471,6.954884612485393,0.0005862149728369985,0.00017380879424740885,0.004250884507104337,77476414316.99242,95650486.33059913,42575217.13795787,1,STANDING
-482.88142222222103,850.20010666666,139.48449777777566,51.09939965904748,28.2612960178907,36.08836034551546,506.80318222222274,989.9880764587436,-530.944,819.84,97.6,-515.328,831.552,117.12,-491.904,847.168,136.64,-468.48,862.784,160.064,-421.63199999999995,886.2080000000001,187.392,1.660476426506705,0.897460857081458,0.687402547630662,3.4758997451483076,1.6201442836182816,1.224134921951384,-1669393.3439999963,2283242.687999992,497799.0399999928,825467565.9038801,1913842891.9111896,73470281.72800079,-65231.93599999998,675208.5119999999,4071.8720000000003,21956023.291903973,602621753.5692807,1184897.8554880002,-1669393.3439999963,2283242.687999992,497799.0399999928,825467565.9038801,1913842891.9111896,73470281.72800079,-65231.93599999998,675208.5119999999,4071.8720000000003,21956023.291903973,602621753.5692807,1184897.8554880002,-1669393.3439999963,2283242.687999992,497799.0399999928,825467565.9038801,1913842891.9111896,73470281.72800079,-65231.93599999998,675208.5119999999,4071.8720000000003,21956023.291903973,602621753.5692807,1184897.8554880002,11.711999999999989,11.711999999999989,11.712000000000003,11.711999999999989,11.711999999999989,19.52000000000001,23.423999999999978,15.615999999999985,19.519999999999982,7.909548077701074,0.005381832435220141,0.40883555555555556,25.438897777777633,3170.4244920440365,961176278538.4608,2611.148645515061,798.7008526108448,1302.369752427773,0.2309098952858193,0.4035937980026694,0.28700865079724414,6.713228130731853,3.9881123224698953,5.61456611577247,0.0005903081514129273,0.0001797341273516425,0.005166685940018474,79050705624.91965,22813054.354968607,74529783.51653607,1,STANDING
-531.6510577777817,821.6347555555553,132.04087111110923,39.962584054824134,25.694015151267823,33.47367718480114,422.02456888888656,989.1758178779871,-573.888,792.512,89.792,-558.2719999999999,804.2239999999999,105.40799999999999,-538.752,819.84,128.832,-515.328,835.456,156.16,-488.0,854.9760000000001,175.68,1.6728287947172418,0.982496174373128,0.275953660169368,4.5383832481603275,1.8559373650097362,-0.4332655328295658,-1900478.9120000147,2699272.448000002,475347.13599999325,1018524695.9083673,2205074348.6628046,66799003.34899263,-13464.895999999997,211374.27200000038,0.0,4774783.389695998,187031408.57036802,0.0,-1900478.9120000147,2699272.448000002,475347.13599999325,1018524695.9083673,2205074348.6628046,66799003.34899263,-13464.895999999997,211374.27200000038,0.0,4774783.389695998,187031408.57036802,0.0,-1900478.9120000147,2699272.448000002,475347.13599999325,1018524695.9083673,2205074348.6628046,66799003.34899263,-13464.895999999997,211374.27200000038,0.0,4774783.389695998,187031408.57036802,0.0,7.807999999999993,3.9039999999998827,7.808000000000007,7.807999999999993,11.711999999999989,15.615999999999985,19.519999999999982,15.6160000000001,23.424000000000007,7.017173216337799,0.0053774167865071505,0.39799111111111113,23.034684444444324,2563.834416524513,957872188582.4288,1597.008124338884,660.1824145935805,1120.4870642722765,0.25502251679072563,0.3840304205901904,0.2796105383203339,6.268452408575674,4.25466872492505,5.977193942213188,0.000365294883050678,0.00014404323760605246,0.004719827817322631,80759772164.88878,6545157.760152277,176407771.2254697,1,STANDING
-519.665777777781,828.4916977777768,125.48648888888697,61.95923770598032,35.11477857790546,38.77292728617179,434.3124088888879,989.2839847367081,-577.7919999999999,792.512,81.984,-558.2719999999999,808.128,97.6,-534.8480000000001,823.7439999999999,121.024,-495.80800000000005,847.168,144.44799999999998,-441.152,874.4960000000001,179.584,1.625696147960883,0.6776925840887265,0.7500548066617004,3.5590195354384804,1.268380750407025,1.296231924552715,-1810534.6560000104,2552599.1679999884,451751.35999999306,965292630.4993329,2090865546.3465137,62100715.622400634,-56397.18399999996,383169.792000001,0.0,19222861.750272,344046004.2895361,0.0,-1810534.6560000104,2552599.1679999884,451751.35999999306,965292630.4993329,2090865546.3465137,62100715.622400634,-56397.18399999996,383169.792000001,0.0,19222861.750272,344046004.2895361,0.0,-1810534.6560000104,2552599.1679999884,451751.35999999306,965292630.4993329,2090865546.3465137,62100715.622400634,-56397.18399999996,383169.792000001,0.0,19222861.750272,344046004.2895361,0.0,11.712000000000103,11.711999999999989,11.712000000000003,11.712000000000103,15.6160000000001,15.616,23.423999999999864,15.615999999999872,23.424000000000007,7.347205667231884,0.005378004809658663,0.3893155555555556,24.029119999999846,2657.6568279851026,958351456452.9368,3838.947137106173,1233.0476745753285,1503.3398903387654,0.1827619459908335,0.2991158746368486,0.25064112502792807,8.416311591389219,5.439140187677124,6.5386311006867945,0.0004680524088855144,0.00016039311687386074,0.005473276026039846,82538494105.2665,15748706.303500677,319967681.8771234,1,STANDING
-637.5741688888866,655.9836977777766,85.49543111111115,233.27292209729674,268.29132102571265,79.5829333080678,552.1752533333349,988.1400767037842,-940.864,300.608,-11.712,-921.3439999999999,335.744,19.52,-480.19199999999995,847.168,81.984,-441.152,878.4,144.44799999999998,-417.728,894.0160000000001,187.392,-0.421181328384147,-0.5314156834853748,0.3449463214869242,-1.7019525303353562,-1.4912050828043613,-0.4496026950819876,-2266845.887999991,1177348.7999999977,288817.9200000002,1648527857.9466174,758337690.9967297,43560736.55500794,-20304.704,1086256.7679999978,16779.392000000003,7636657.000448002,965044015.7839344,4956291.031040001,-2266845.887999991,1177348.7999999977,288817.9200000002,1648527857.9466174,758337690.9967297,43560736.55500794,-20304.704,1086256.7679999978,16779.392000000003,7636657.000448002,965044015.7839344,4956291.031040001,-2266845.887999991,1177348.7999999977,288817.9200000002,1648527857.9466174,758337690.9967297,43560736.55500794,-20304.704,1086256.7679999978,16779.392000000003,7636657.000448002,965044015.7839344,4956291.031040001,7.807999999999993,7.807999999999993,11.712,7.807999999999993,35.136000000000024,31.232,441.152,511.424,62.464,13.433479430329328,0.005371786228343481,0.38823111111111114,30.172497777777803,643.0398458467348,955964836521.3622,54416.25618381148,71980.232937722,6333.443273916366,0.0636608551965786,0.05370669603873731,0.16858084375906185,23.943578372411,29.31763206909403,9.569926777586053,0.00047838068088999465,0.00041328235355488183,0.01318953923036868,83948907674.87083,14449207.124757823,482277761.44619066,1,STANDING
-932.3489422222111,297.575893333334,-56.23169777777743,31.286440162845764,68.43140369357528,44.12971539870707,691.0047466666636,984.010351263785,-964.288,222.528,-109.31200000000001,-952.576,257.664,-85.88799999999999,-936.96,292.8,-54.656000000000006,-917.44,331.84,-30.256,-890.112,390.4,-3.904,1.176197548882937,0.42901090136488335,0.0532122206545643,3.4309128735236367,0.7114924004889316,0.6720265601974051,-3356456.19199996,1071273.2160000026,-202434.11199999874,3132912209.043404,335643369.4965791,18393968.21811185,0.0,0.0,0.0,0.0,0.0,0.0,-3356456.19199996,1071273.2160000026,-202434.11199999874,3132912209.043404,335643369.4965791,18393968.21811185,0.0,0.0,0.0,0.0,0.0,0.0,-3356456.19199996,1071273.2160000026,-202434.11199999874,3132912209.043404,335643369.4965791,18393968.21811185,0.0,0.0,0.0,0.0,0.0,0.0,7.807999999999993,31.427199999999942,23.423999999999978,7.807999999999993,35.135999999999996,23.42400000000002,15.615999999999985,35.136000000000024,31.231999999999985,12.161480585181126,0.005349335967729207,0.35244444444444445,29.574968888888765,-4520.420660624734,939419662284.1763,978.8413380633284,4682.857011473067,1947.431781170884,0.4557091780031314,0.19827654503024605,0.2933766205470732,3.327167265904749,7.694552349516682,5.18490064972047,0.00023351870732418986,0.0019740636740770154,0.03279593191239724,83289638676.80005,205304827.10069296,415561903.1787945,2,LAYING
