time1,Statistic1_x,Statistic1_y,Statistic1_z,Statistic1_r,Statistic1_theta,Statistic1_phi,Variance_x,Variance_y,Variance_z,Variance_r,Variance_theta,Variance_phi,skewness_x,skewness_y,skewness_z,skewness_r,skewness_theta,skewness_phi,kurtosis_x,kurtosis_y,kurtosis_z,kurtosis_r,kurtosis_theta,kurtosis_phi,max_x,max_y,max_z,max_r,max_theta,max_phi,min_x,min_y,min_z,min_r,min_theta,min_phi,Class
169.3501603,-0.010002433,-0.020239258,0.0403098,0.005206658,-2.4025451,4.304042542,0.046358799,0.024984573,0.057175627,0.026034252,4.055002896,1.822696853,-1.038647037,-0.565453865,-1.048923932,0.833865455,0.957971081,0.908052671,0.404109878,1.493219364,0.374739991,1.141906429,-0.471876228,1.446936617,0.049355,0.0415705,0.120564,0.0781235,7.8530045,10.4393235,-0.161784,-0.102331,-0.132218,-0.0457755,-7.1058465,0.5362015,2
172.3215501,0.029972642,0.162522233,-0.027216925,0.010418392,7.049203308,-11.02682699,0.084396841,0.217384914,0.169751923,0.05568285,16.77552571,15.80979481,-1.438400388,0.520362569,-1.309732941,-0.308665871,0.732514256,-0.590605968,2.107466624,-1.507133325,1.142591925,2.449022737,-0.88506911,-1.231966875,0.1664335,0.5494925,0.2059185,0.1702275,46.563339,4.75927,-0.2345215,-0.135058,-0.5476385,-0.161314,-11.160547,-41.385376,2
175.2879587,0.088228067,-0.301153283,0.03278165,0.007351958,-6.206276875,122.8251006,0.083772188,0.071371541,0.095953528,0.095013529,3.192757797,49.45552239,0.037520939,0.241728956,0.976921584,0.869397327,0.379977812,-0.413025989,-1.005247926,0.318705785,1.014579586,0.879087086,-0.019981547,-0.104409761,0.2305295,-0.124441,0.2933215,0.259337,2.7781755,212.959213,-0.087019,-0.4692635,-0.148331,-0.177245,-11.228431,9.1856995,1
178.2591249,-0.063582292,-0.165736542,0.025920017,0.009236733,-3.380408358,43.84032288,0.036008474,0.061300599,0.034482473,0.03296383,2.154416008,18.7725016,1.433405579,-0.758219595,0.290882551,0.032032054,-1.329470954,0.905522145,2.266265525,-0.504848639,-0.106293821,-0.332513819,1.815259196,-0.319574012,0.063716,-0.085605,0.1194615,0.087065,-0.3530075,86.7315215,-0.107795,-0.300193,-0.052935,-0.0684485,-11.006024,20.2628785,1
181.2302548,-0.043992067,-0.08910515,0.019573525,0.00290805,-3.223892375,18.17633318,0.022157968,0.012990908,0.015239771,0.014159368,1.01520125,5.488112636,-0.678131014,-0.738992599,0.120966247,0.264409157,0.915633063,0.410150713,-0.629761014,-0.097760817,-0.470470621,-0.316366593,-0.118344172,-0.796936886,-0.010751,-0.0658065,0.054023,0.036347,-0.81109,30.92897,-0.0970565,-0.1212685,-0.0102865,-0.0235045,-4.786234,8.3489455,1
184.2013241,-0.043131767,-0.068362742,0.017385708,0.003138533,-2.576729092,13.54130342,0.016517268,0.014496166,0.021441208,0.020937022,0.864638486,4.3116883,-0.528351339,0.617534649,-0.409464559,-0.417696883,-0.389299261,0.159226102,0.557043039,-0.202106586,2.146297644,2.717971439,0.330031319,-0.625396577,-0.0068165,-0.030723,0.082273,0.0680755,-0.873207,23.003479,-0.0669155,-0.094849,-0.051409,-0.065735,-4.621798,3.9415205,1
187.1724745,-0.020328683,-0.050599425,0.018085308,0.003507633,-2.675889325,5.006465333,0.042353335,0.013001546,0.022712608,0.020511885,1.606200818,10.02887553,1.150478893,0.175153652,0.842887838,0.428861336,-1.230334564,-1.334919548,0.167688615,-0.543031646,1.081336784,1.299338037,0.429646694,1.318856808,0.0983425,-0.020503,0.091425,0.0718245,-0.8207955,16.8516545,-0.068989,-0.07566,-0.0230985,-0.0482185,-7.190763,-29.009281,1
190.1436354,0.039030183,0.036053592,0.006342583,0.002237933,-0.109305008,-17.72630394,0.034534818,0.026917131,0.038483045,0.037526797,1.842662412,6.979896377,0.349333168,-0.206843461,-0.471506116,-0.490139954,-0.515893793,-0.378532815,-0.83699645,-0.789614664,-0.088756598,-0.12128688,-0.844669449,-0.663313343,0.1119185,0.0895975,0.0774525,0.0697825,3.083749,-4.6712185,-0.0215205,-0.0085745,-0.087286,-0.0921125,-3.494322,-32.3259165,1
193.1148554,0.0182878,0.030253767,0.006743325,0.002919275,-0.066339975,-13.03755834,0.027351484,0.017033442,0.021230525,0.020449039,1.176001834,5.700108848,0.679990827,0.510654628,-0.375341725,-0.325586721,-0.238930539,-0.657139169,-0.433041802,0.662635364,0.2545924,0.339614526,-0.262974969,-0.26709402,0.081685,0.0811165,0.050363,0.048087,2.9024335,-3.928631,-0.0262795,-0.0106795,-0.055223,-0.0557975,-2.6367305,-27.194866,1
196.0860182,0.053567775,0.025090292,0.009319517,0.000664392,-1.093464975,-19.93361945,0.016147032,0.012019942,0.020099748,0.019534766,0.708113878,4.155662741,-0.731029352,-0.057046052,-0.736132013,-0.559583016,0.444333213,0.776211266,0.272704627,0.129425958,1.824372598,1.411432128,1.085603891,1.108855357,0.0815325,0.0536905,0.0572565,0.046422,1.387479,-5.2439765,0.0018785,-0.007965,-0.057877,-0.0588015,-2.6413165,-27.53886,1
199.057099,0.047095675,0.023237992,0.009656217,0.001318933,-1.096990442,-18.55792903,0.016591007,0.019437565,0.020990001,0.018713084,1.204496947,4.242513638,0.391248778,-0.123916134,0.320465597,0.31565267,-0.026853231,0.202490358,-0.693024922,-0.342790596,-0.018502642,0.084917134,-1.088522439,-0.39050074,0.087817,0.0574125,0.064304,0.048662,0.893211,-8.453449,0.0179865,-0.0258115,-0.031031,-0.0355755,-3.3993445,-28.094589,1
202.0281702,0.024802583,-0.001026817,0.014092558,0.002528833,-1.899356975,-11.14788773,0.023975517,0.021345316,0.031827593,0.030598066,1.380517175,5.756646715,0.064121451,0.855792697,-1.111702186,-0.938985494,0.414067163,-0.018178032,-0.462996971,0.56024375,1.677326212,1.332140014,-0.325158322,-0.583992138,0.081532,0.0620185,0.0682085,0.061099,1.918362,0.441631,-0.0256385,-0.0361535,-0.0932655,-0.093,-4.3169345,-24.140446,1
204.9993616,0.044908358,-0.0046923,0.015536525,0.001279408,-2.517422467,-15.35219022,0.024816005,0.017542477,0.028757343,0.027760141,1.004746612,7.092209402,-0.505890888,0.35504351,-0.167325637,-0.063142913,0.57914187,0.29011501,-0.554382763,-0.262353827,0.986999801,0.947879323,-0.493134183,-0.873375076,0.0868415,0.0377655,0.0888925,0.0769645,-0.3119435,-0.286415,-0.0135885,-0.035299,-0.071422,-0.079452,-4.5437465,-27.5296975,1
207.9705263,0.0821622,-0.001295917,0.019052933,0.004265308,-2.819311233,-24.56361545,0.037260821,0.036773186,0.040218574,0.037965207,2.321910738,9.475731957,0.278994566,0.387090698,0.4489443,0.345070813,0.11247006,-0.677705243,-0.018992197,-0.794069236,-0.681488268,-0.699775806,-1.238829796,0.422761003,0.1828475,0.078554,0.1222685,0.0972835,1.320235,-2.740475,-0.00642,-0.064434,-0.0508305,-0.062743,-6.9397565,-53.634556,1
210.9416567,0.037812925,0.03390385,0.006835942,0.002412542,-0.170168317,-16.51097036,0.030405037,0.029070235,0.025391639,0.024320937,1.260275474,8.079980684,0.69575357,-0.033543661,0.382434252,0.663766694,0.015873876,-0.217181795,-0.234976169,-1.284046859,1.164163966,1.762627932,-1.284419191,-0.803858761,0.121344,0.089964,0.096032,0.0922345,1.903529,-2.676937,-0.0053825,-0.010985,-0.0479015,-0.0469405,-2.3746505,-35.7671015,1
213.9128786,-0.015695167,0.066560733,-0.009875492,0.000505808,2.817362492,-10.06113349,0.030380112,0.016777316,0.020033005,0.018479051,1.463957211,4.475601021,-0.810360325,-1.028285816,0.365370832,0.511440592,-0.164396867,0.56759489,-0.149301474,0.377251612,-0.279525159,-0.079162495,-0.175177126,-0.623248131,0.037968,0.08978,0.036665,0.0456625,6.227072,0.615757,-0.0886055,0.0248,-0.0506165,-0.0402455,0.5608805,-18.315903,1
216.88407,-0.053584,0.04161505,-0.00597975,0.00395185,2.712748925,-1.623251492,0.033755229,0.015460373,0.029809941,0.028011398,1.404338308,5.710655071,-0.001161718,0.34319101,-0.66759216,-0.425123169,0.562271919,0.089701471,-1.005576648,-0.561083898,0.719182817,0.499182209,-0.251381911,-0.612447402,0.006088,0.0820005,0.0573485,0.0672055,5.898619,10.457916,-0.118076,0.0161665,-0.0867365,-0.0696635,0.2157375,-13.287666,1
219.855105,-0.058902925,0.072725275,-0.016211242,0.002927858,4.410400108,-3.693777475,0.01858102,0.020956391,0.02228138,0.02079414,1.239130678,3.307746267,-0.455915248,-0.093192169,-0.015922254,0.097545963,-0.595583035,-0.096791565,-0.154290265,-0.987281491,-0.360507488,-0.185625544,-0.584155681,-0.193289429,-0.0239605,0.11019,0.0366035,0.0501155,6.3869275,3.5467605,-0.103188,0.033556,-0.070629,-0.044026,1.7482645,-11.514458,1
222.8262049,-0.051480617,0.079826292,-0.018784175,0.001065758,4.521008275,-5.452775517,0.010014894,0.014195211,0.013407175,0.012078886,0.647665166,2.432565031,0.024557046,0.332406363,0.454632557,0.491850767,0.242880273,-0.250428709,-0.509004466,-1.149156901,-0.08275122,-0.058651257,-0.925254459,-0.936942751,-0.0300935,0.1068335,0.0172625,0.0321995,5.8988915,-1.121365,-0.071674,0.0561915,-0.0436305,-0.0201895,3.3696395,-10.2486955,1
225.7973047,-0.024096358,0.040961242,-0.002908758,0.001652075,1.687419725,-6.080197492,0.021292027,0.022984314,0.02129383,0.017891459,1.389008578,4.69148723,0.330797225,-0.224811527,-0.245773534,-0.367138631,0.511638297,0.39557064,-0.536336022,-0.311821616,-0.020772125,0.582916382,-0.148824747,0.327190062,0.0255825,0.0882555,0.0381895,0.034129,5.162591,5.5751725,-0.058648,-0.0114425,-0.0688295,-0.058011,-1.2930385,-15.9650805,1
228.7683283,-0.005253575,0.055493292,-0.002920492,0.003037967,1.897433633,-10.44071469,0.015523677,0.034568529,0.031588878,0.027704793,2.074699545,3.894835606,0.025972894,-0.243192925,-0.428160587,-0.277352668,-0.105036232,0.416058004,-0.661387549,-0.865413082,-0.072157097,-0.142940532,-0.645541042,-0.469722891,0.029427,0.121447,0.0596665,0.0583095,6.3173115,0.422558,-0.0361945,-0.019099,-0.0768825,-0.061406,-2.0885265,-17.650589,1
231.7394587,-0.0241442,0.037317633,-0.000181858,0.003114608,1.514743267,-5.416445933,0.016998123,0.020939999,0.024733053,0.022717505,1.14391835,4.326820734,-1.982267608,-0.319459261,0.726934297,0.727155814,-0.741177474,0.699796413,5.590253607,-1.091610289,0.237802204,1.424722674,-0.553648981,0.010610373,0.003648,0.070225,0.072968,0.084137,3.28328,5.8952255,-0.099344,-0.006073,-0.040702,-0.0379215,-0.79921,-12.9334485,1
