time1,Statistic1_x,Statistic1_y,Statistic1_z,Statistic1_r,Statistic1_theta,Statistic1_phi,Variance_x,Variance_y,Variance_z,Variance_r,Variance_theta,Variance_phi,skewness_x,skewness_y,skewness_z,skewness_r,skewness_theta,skewness_phi,kurtosis_x,kurtosis_y,kurtosis_z,kurtosis_r,kurtosis_theta,kurtosis_phi,max_x,max_y,max_z,max_r,max_theta,max_phi,min_x,min_y,min_z,min_r,min_theta,min_phi,Class
79.1109131,0.228729058,-0.568091217,0.011270042,0.045826367,2.970401383,91.51592575,0.220946345,0.344314113,0.175857675,0.140382432,17.10818719,55.68618152,-0.479212274,1.247438705,0.169859541,0.311707436,-0.837259533,-1.944391783,0.326013421,0.27257147,-0.715589412,0.288410788,-0.54029287,2.042295469,0.7389205,0.2728935,0.395054,0.3903645,30.7972985,136.576889,-0.257077,-0.954226,-0.3446835,-0.256813,-38.395262,-71.0847815,3
85.1954964,-0.080713142,0.413531425,0.012907217,-0.015615733,0.956219933,-47.04918645,0.115989159,0.452972159,0.164791087,0.082895195,14.60452182,68.38886613,2.041323028,-1.733888669,-1.129609426,0.218695696,0.231123931,1.683270553,4.480214519,1.478840218,2.962675139,0.422154139,2.472014339,0.920066387,0.3372025,0.7429475,0.3364805,0.206435,52.621681,114.7746125,-0.2634225,0.5418445,-0.6432875,-0.223037,-38.2116565,-88.5605315,3
91.2820824,0.165103392,-0.540642942,-0.046705733,0.049722575,6.404544725,66.21337407,0.136226499,0.508885866,0.229928966,0.11378707,20.73830052,80.27911937,-0.092674889,0.992678659,0.150592662,-0.041453881,-0.493666648,-1.512475469,-0.783861584,-0.575571957,-1.133937464,-0.660744181,-1.261302403,0.395479774,0.4563025,0.522076,0.435812,0.3310925,34.249573,116.081818,-0.053533,-1.0064545,-0.4652475,-0.1939545,-36.521902,-140.775017,3
97.3675774,-0.073108758,0.693985758,-0.098022858,-0.027449033,10.28511617,-84.71259063,0.069727885,0.111616071,0.178347105,0.080033742,12.63280983,5.773938783,1.01546907,-2.602402327,0.216265956,0.945123432,-0.544512394,-1.428349949,1.095186222,7.892196261,0.009737565,1.130339378,0.847930845,2.213742013,0.1509865,0.8012775,0.372845,0.223632,36.77655,-75.2207335,-0.2155875,0.5462375,-0.507958,-0.179424,-13.703983,-104.1543885,3
103.453347,0.06594895,-0.124517167,-0.078201383,0.019370042,9.441737608,14.14729403,0.197132937,0.730657076,0.198956925,0.144968085,16.97221106,92.25874572,0.531858201,-0.010506757,0.018558115,0.74936583,-1.005306594,-0.013870407,-0.833043699,-1.846144313,-0.703431878,0.012272707,0.620205158,-1.957255712,0.5898015,0.733918,0.3115865,0.4102525,37.844032,122.732849,-0.1682405,-1.0891905,-0.5330955,-0.203047,-36.587654,-89.8228565,3
109.5382851,0.100255267,-0.146689783,-0.089366967,0.02953545,11.65548148,22.16923975,0.238511756,0.733473083,0.208714975,0.146992907,14.77037915,96.67620424,-0.06788866,0.117150867,0.361617927,0.46376484,-0.933194146,-0.156359518,-1.422989907,-1.868716902,-0.869904411,-0.787442793,-0.033989147,-1.923976928,0.511947,0.830076,0.334772,0.40542,37.3477975,132.1414795,-0.256833,-1.017925,-0.514059,-0.1864015,-28.0251245,-126.0336915,3
115.6248024,0.036200458,-0.073997292,0.021723808,0.010649825,0.307080108,7.488831983,0.173535062,0.634884761,0.182923736,0.105169508,17.26353596,94.06997126,0.415082846,-0.173989323,0.178318063,0.565312765,-0.608091565,0.127767696,-1.047587943,-1.733229447,-1.105859374,-0.596336641,-0.866925402,-1.946941532,0.4016335,0.760276,0.3711365,0.2666845,22.804314,134.375595,-0.223153,-0.9163975,-0.3085625,-0.1420585,-34.7862415,-117.409855,3
121.7123154,0.042006933,-0.00100565,0.01091335,0.010810883,0.215210925,7.7578136,0.197787762,0.524692776,0.160637194,0.110319042,15.96140633,76.21649928,0.286895731,-0.749650878,-0.525510939,0.964190048,-0.167668489,0.579292706,-0.203119952,-0.97418458,-0.133133089,1.716512683,-0.85884525,-1.202991433,0.5636875,0.618634,0.3203725,0.3822595,32.3773955,154.4332885,-0.3146745,-0.9637445,-0.4693965,-0.242341,-36.0816745,-139.945297,3
127.7894995,0.391183942,0.633000842,-0.097579133,0.007558933,11.40578472,-82.58477617,0.146334982,0.119225778,0.127633602,0.063144615,9.27601537,14.90463143,-0.479573091,-0.68342844,0.849837821,0.879305119,-0.514542184,0.769708688,0.77611065,-0.437997794,0.001792439,1.423479431,-0.650624548,1.157142976,0.6981215,0.806314,0.22371,0.1892265,28.994341,-40.815361,-0.036003,0.3138065,-0.3032095,-0.126452,-7.7956065,-112.9015655,2
133.8759429,0.006223325,-0.044729933,0.019828658,0.012433925,0.088864,5.686874533,0.127999665,0.278903241,0.059692245,0.064309019,3.743871949,35.91166982,1.493795836,1.287161994,0.742597481,1.581385341,-0.306597484,-1.438403625,1.53164635,0.114638847,1.182740802,5.612064093,0.699720407,0.461765615,0.404765,0.6374265,0.1963755,0.256821,7.7683565,46.0015335,-0.15315,-0.431544,-0.094541,-0.129381,-11.6080525,-81.9584425,2
139.9626004,-0.114930808,-0.164850825,-0.018821875,0.008924533,3.579278383,19.99781239,0.036953709,0.045059574,0.024702683,0.020028938,2.611031121,3.525211011,0.189401331,1.704260046,-0.255517171,1.694882782,0.37680727,-0.569870238,-0.054093434,2.47135781,-0.884052172,5.95445499,-0.212996804,0.188602037,-0.012817,-0.0239685,0.025292,0.098275,10.670435,26.313629,-0.1860975,-0.217018,-0.070867,-0.031364,-2.521195,9.7827375,2
146.0491635,-0.121857983,-0.153803158,-0.01885445,0.00528005,3.297873375,17.72168819,0.025132816,0.026786278,0.018659827,0.01183952,1.816318633,2.51598418,-0.658782833,1.603684446,-0.93810934,0.30309815,1.11823221,-1.437748594,0.110286333,2.631948025,1.12849992,2.828713097,0.881716063,2.635262979,-0.072367,-0.051303,0.016017,0.042234,8.839285,22.5025255,-0.18561,-0.1838265,-0.0718435,-0.0309515,0.7552625,8.0023115,2
152.1365945,-0.057801058,-0.152696783,0.021268642,0.005147742,-0.939409675,19.93532603,0.040469409,0.020262852,0.029845559,0.011376915,2.966113824,3.008305073,-0.412606607,0.65375719,-0.956168829,-0.147909402,0.93113359,-0.142352138,-0.600042139,0.814110005,1.969999813,0.539511792,1.577871467,-0.733068214,0.0074395,-0.084251,0.087526,0.034124,10.177641,25.8552855,-0.160228,-0.19847,-0.0921,-0.0274985,-5.887833,12.980766,2
158.2239854,-0.072643767,-0.157081667,0.014203133,0.005525158,-0.247318158,19.87477803,0.0078622,0.0199509,0.010777556,0.008271653,0.730137822,1.9421366,0.626283054,0.799032604,1.555444297,0.815012024,1.54327591,0.335884805,0.808900947,1.377940756,8.539792237,1.336150644,5.35169588,1.76789017,-0.050158,-0.0905965,0.0658045,0.0308355,3.0340845,26.2384495,-0.0909155,-0.1970055,-0.020835,-0.0129945,-1.5385325,15.2279895,2
164.3113686,-0.031284242,-0.144242208,0.035090367,0.0110399,-2.071247725,21.20844573,0.049191274,0.059543184,0.032327524,0.034395108,2.679484724,6.733954677,0.794762106,1.382791049,0.735104161,1.183830208,-0.931613296,-0.313201365,-0.4355414,2.737912518,-0.098816315,4.001721647,0.397060136,2.816901449,0.0989605,0.0536415,0.1290155,0.1512825,1.9643175,40.3608245,-0.108976,-0.279253,-0.02352,-0.072668,-10.6443275,-3.397293,2
170.3999078,0.109882525,-0.083136383,0.103401975,0.01106405,-11.30964553,17.77907994,0.073302761,0.11961073,0.043243782,0.031684736,4.737863318,20.25934717,0.82878736,-0.670225946,0.526356864,0.376483363,0.827222104,0.505632902,0.800554989,-0.669646039,0.271224795,0.073960616,1.066531545,-0.752388359,0.3330115,0.1007445,0.2220015,0.107468,2.821039,68.726944,-0.037467,-0.3407555,0.0216305,-0.0543885,-21.0987455,-15.757019,2
176.4884774,-0.01106815,0.0407613,0.060533325,0.01215565,-4.738404208,-1.993279542,0.056369653,0.082365035,0.097050488,0.100381457,3.293804287,10.71611383,-0.574900566,-0.334583046,0.585886275,0.651403254,0.808246229,0.178902391,1.651646526,-0.741430332,1.605807317,1.411762877,0.212794162,-0.510460527,0.137034,0.1815275,0.3247495,0.2874745,5.0168475,25.4974365,-0.211236,-0.1791895,-0.16971,-0.201773,-9.4352865,-27.4736935,2
182.5746323,0.00815715,0.153076442,0.004148867,0.029150183,2.257155825,-13.87918698,0.12979536,0.259162963,0.166612467,0.156612403,9.296739701,36.6430984,0.331136439,0.423219461,1.161528577,1.700391493,0.165252248,2.973406505,-0.830173845,0.222759263,2.677353782,7.227157991,-0.233587644,12.98494493,0.2742745,0.7226025,0.522042,0.7139325,20.70175,171.9054565,-0.262732,-0.5179305,-0.3904885,-0.4558815,-16.542014,-73.915546,2
188.6521718,0.025332242,-0.054958042,0.028077992,-0.000838475,-3.42438765,0.295163375,0.097077688,0.055663462,0.058364636,0.05008717,4.772907418,13.91815878,0.751135078,-1.485833413,0.685207762,0.018460758,-1.48016118,-0.943906411,-0.426338163,2.293327559,1.618055174,4.28477047,2.063981233,0.676676882,0.267197,0.017287,0.2067195,0.1868415,6.2990455,24.1776885,-0.13623,-0.15038,-0.10665,-0.1517515,-13.185373,-40.528774,1
194.7416501,-0.001652342,0.002212333,0.006165767,0.000521042,-0.066922542,0.439368625,0.025191543,0.026466905,0.021774461,0.013601798,1.517625884,4.106729357,-0.342881085,-1.277073414,-0.120654751,-0.534250788,-0.220323189,0.799449748,-0.521219135,0.837577033,0.835912031,2.242054817,-0.294917966,-0.001227781,0.050962,0.0333945,0.061506,0.034836,3.061947,11.8169635,-0.056423,-0.0827765,-0.0583265,-0.050689,-3.2202855,-6.01606,1
200.8291335,-0.011459383,0.034200125,-0.011821267,0.001155133,2.308024292,-0.313180917,0.032627654,0.021295904,0.026472396,0.017414141,1.890621053,3.84467284,-0.505789521,-0.252245007,0.619164304,0.475300962,0.012987442,0.162150341,0.369106031,0.24094662,0.669940328,1.491516888,-0.260216502,-0.157016323,0.054135,0.0785455,0.069804,0.0538205,6.797003,9.110592,-0.1045025,-0.030548,-0.062475,-0.0478855,-2.121228,-8.0961265,1
206.9168572,0.017298717,0.066208233,-0.020107008,0.002498633,3.450225058,-5.055368083,0.028990782,0.030217916,0.022151534,0.015061547,1.905814126,3.832554934,0.144351564,0.269937345,0.343202866,0.397375216,-0.147673792,-0.013824008,-0.129009625,-0.427427447,0.088824421,0.66581632,-1.010719124,-0.239118288,0.0904995,0.1473695,0.0351475,0.0436455,7.410439,2.744316,-0.0434875,0.013138,-0.071017,-0.03946,-0.3552955,-15.028561,1
213.0044675,0.0100868,0.086098933,-0.033448767,0.001869783,5.115718,-5.238891908,0.04019727,0.027380312,0.033370027,0.023914728,2.033894274,4.786863538,0.220496977,0.007425008,0.7570798,0.509520316,0.349265982,-0.099103604,-0.235257781,4.758640784,4.134132756,3.490587753,3.641684268,0.332182794,0.101238,0.1861745,0.0981145,0.086214,12.4620345,8.377354,-0.074971,-0.0193215,-0.131055,-0.07096,-1.3313525,-16.739952,1
219.0920968,-0.020806717,0.061798925,-0.029189967,0.0012012,4.3859743,-0.744354925,0.027670737,0.015270412,0.0312726,0.025635843,1.55187865,3.11232314,-0.315152927,0.006088557,-0.07072761,0.254787045,0.279985901,0.112157928,-0.141792861,0.282837327,1.193617275,1.111046955,0.739602043,-0.439696783,0.035343,0.102463,0.0593095,0.0717405,8.5968495,7.0483855,-0.0935195,0.0246085,-0.125686,-0.069441,0.143488,-7.616062,1
225.1793389,-0.022860858,0.022277917,-0.008278383,0.001628367,2.0518807,1.671241058,0.023410905,0.026728055,0.039078865,0.028402693,2.187347852,3.51000935,0.270799044,0.283592815,-0.257798967,0.372536378,0.990318453,0.650330899,0.017986697,0.098224707,1.138195266,0.448328564,1.466096221,0.849163099,0.037539,0.0934325,0.087864,0.08252,9.9170075,13.0790635,-0.0778995,-0.03787,-0.138377,-0.0664765,-1.7175855,-5.72813,1
231.2676415,-0.001884183,-0.020334425,0.024356142,0.008539633,-1.143949483,2.739003533,0.025207099,0.033506251,0.052495818,0.040706272,2.515684179,4.364962963,0.343205395,-0.479461562,0.681248414,0.460743635,-0.512021312,0.176529809,0.072345354,0.703143154,0.199888497,-0.225783768,0.385838318,0.042994359,0.0563315,0.0590205,0.164498,0.1110205,4.8816355,14.903244,-0.0644765,-0.1218255,-0.0590585,-0.070417,-7.923377,-7.2973785,1
237.3550172,-0.026208583,-0.064643033,0.033166625,0.004906658,-2.926325258,8.909045892,0.028034209,0.031521022,0.042211575,0.036171937,1.931097561,4.961198475,0.535609635,0.052536486,1.492511157,1.421696043,-0.28020241,0.260363341,-0.674351557,-0.73716831,3.768760054,5.020169713,-0.516933587,-0.557503251,0.040956,-0.0098035,0.2089165,0.162204,0.962726,20.1954955,-0.069358,-0.140618,-0.044171,-0.0816415,-7.42291,-1.9025955,1
